date,zone,rainfall_mm
5/10/2025 12:00,Homagama,30.080475
5/10/2025 12:00,Kaduwela,30.555763
5/10/2025 12:00,Kesbewa,29.632366
5/10/2025 12:00,Kolonnawa,28.6986
5/10/2025 12:00,Maharagama,28.6986
5/10/2025 12:00,Moratuwa,29.632366
5/10/2025 12:00,Padukka,31.724667
5/10/2025 12:00,Ratmalana,29.632366
5/10/2025 12:00,Seethawaka,32.67372
5/10/2025 12:00,Sri Jayawardanapura Kotte,28.6986
5/10/2025 12:00,Thimbirigasyaya,28.6986
5/11/2025 12:00,Colombo,21.28998
5/11/2025 12:00,Dehiwala,21.28998
5/11/2025 12:00,Homagama,28.574146
5/11/2025 12:00,Kaduwela,30.378914
5/11/2025 12:00,Kesbewa,21.689808
5/11/2025 12:00,Kolonnawa,21.28998
5/11/2025 12:00,Maharagama,21.28998
5/11/2025 12:00,Moratuwa,21.689808
5/11/2025 12:00,Padukka,38.750626
5/11/2025 12:00,Ratmalana,21.689808
5/11/2025 12:00,Seethawaka,42.314835
5/11/2025 12:00,Sri Jayawardanapura Kotte,21.28998
5/11/2025 12:00,Thimbirigasyaya,21.28998
5/12/2025 12:00,Colombo,26.15161
5/12/2025 12:00,Dehiwala,26.15161
5/12/2025 12:00,Homagama,34.1977
5/12/2025 12:00,Kaduwela,34.3817
5/12/2025 12:00,Kesbewa,26.661945
5/12/2025 12:00,Kolonnawa,26.15161
5/12/2025 12:00,Maharagama,26.15161
5/12/2025 12:00,Moratuwa,26.661945
5/12/2025 12:00,Padukka,50.79664
5/12/2025 12:00,Ratmalana,26.661945
5/12/2025 12:00,Seethawaka,51.190212
5/12/2025 12:00,Sri Jayawardanapura Kotte,26.15161
5/12/2025 12:00,Thimbirigasyaya,26.15161
5/13/2025 12:00,Colombo,30.193663
5/13/2025 12:00,Dehiwala,30.193663
5/13/2025 12:00,Homagama,37.423824
5/13/2025 12:00,Kaduwela,35.30953
5/13/2025 12:00,Kesbewa,41.510796
5/13/2025 12:00,Kolonnawa,30.193663
5/13/2025 12:00,Maharagama,30.193663
5/13/2025 12:00,Moratuwa,41.510796
5/13/2025 12:00,Padukka,49.74464
5/13/2025 12:00,Ratmalana,41.510796
5/13/2025 12:00,Seethawaka,45.606346
5/13/2025 12:00,Sri Jayawardanapura Kotte,30.193663
5/13/2025 12:00,Thimbirigasyaya,30.193663
5/14/2025 12:00,Colombo,186.3377
5/14/2025 12:00,Dehiwala,186.3377
5/14/2025 12:00,Homagama,229.3117
5/14/2025 12:00,Kaduwela,230.59952
5/14/2025 12:00,Kesbewa,201.8659
5/14/2025 12:00,Kolonnawa,186.3377
5/14/2025 12:00,Maharagama,186.3377
5/14/2025 12:00,Moratuwa,201.8659
5/14/2025 12:00,Padukka,288.12573
5/14/2025 12:00,Ratmalana,201.8659
5/14/2025 12:00,Seethawaka,290.42206
5/14/2025 12:00,Sri Jayawardanapura Kotte,186.3377
5/14/2025 12:00,Thimbirigasyaya,186.3377
5/15/2025 12:00,Colombo,34.088802
5/15/2025 12:00,Dehiwala,34.088802
5/15/2025 12:00,Homagama,44.819607
5/15/2025 12:00,Kaduwela,47.63932
5/15/2025 12:00,Kesbewa,35.939884
5/15/2025 12:00,Kolonnawa,34.088802
5/15/2025 12:00,Maharagama,34.088802
5/15/2025 12:00,Moratuwa,35.939884
5/15/2025 12:00,Padukka,63.702896
5/15/2025 12:00,Ratmalana,35.939884
5/15/2025 12:00,Seethawaka,69.294586
5/15/2025 12:00,Sri Jayawardanapura Kotte,34.088802
5/15/2025 12:00,Thimbirigasyaya,34.088802
5/16/2025 12:00,Colombo,27.238262
5/16/2025 12:00,Dehiwala,27.238262
5/16/2025 12:00,Homagama,43.662323
5/16/2025 12:00,Kaduwela,53.135345
5/16/2025 12:00,Kesbewa,27.049793
5/16/2025 12:00,Kolonnawa,27.238262
5/16/2025 12:00,Maharagama,27.238262
5/16/2025 12:00,Moratuwa,27.049793
5/16/2025 12:00,Padukka,69.51104
5/16/2025 12:00,Ratmalana,27.049793
5/16/2025 12:00,Seethawaka,88.21945
5/16/2025 12:00,Sri Jayawardanapura Kotte,27.238262
5/16/2025 12:00,Thimbirigasyaya,27.238262
5/17/2025 12:00,Colombo,58.551155
5/17/2025 12:00,Dehiwala,58.551155
5/17/2025 12:00,Homagama,55.936356
5/17/2025 12:00,Kaduwela,60.969967
5/17/2025 12:00,Kesbewa,47.026596
5/17/2025 12:00,Kolonnawa,58.551155
5/17/2025 12:00,Maharagama,58.551155
5/17/2025 12:00,Moratuwa,47.026596
5/17/2025 12:00,Padukka,59.99507
5/17/2025 12:00,Ratmalana,47.026596
5/17/2025 12:00,Seethawaka,70.14008
5/17/2025 12:00,Sri Jayawardanapura Kotte,58.551155
5/17/2025 12:00,Thimbirigasyaya,58.551155
5/18/2025 12:00,Colombo,166.20297
5/18/2025 12:00,Dehiwala,166.20297
5/18/2025 12:00,Homagama,139.60278
5/18/2025 12:00,Kaduwela,144.22675
5/18/2025 12:00,Kesbewa,153.31764
5/18/2025 12:00,Kolonnawa,166.20297
5/18/2025 12:00,Maharagama,166.20297
5/18/2025 12:00,Moratuwa,153.31764
5/18/2025 12:00,Padukka,107.572205
5/18/2025 12:00,Ratmalana,153.31764
5/18/2025 12:00,Seethawaka,116.91327
5/18/2025 12:00,Sri Jayawardanapura Kotte,166.20297
5/18/2025 12:00,Thimbirigasyaya,166.20297
5/19/2025 12:00,Colombo,412.24054
5/19/2025 12:00,Dehiwala,412.24054
5/19/2025 12:00,Homagama,431.28107
5/19/2025 12:00,Kaduwela,444.44852
5/19/2025 12:00,Kesbewa,410.91858
5/19/2025 12:00,Kolonnawa,412.24054
5/19/2025 12:00,Maharagama,412.24054
5/19/2025 12:00,Moratuwa,410.91858
5/19/2025 12:00,Padukka,462.1277
5/19/2025 12:00,Ratmalana,410.91858
5/19/2025 12:00,Seethawaka,488.24738
5/19/2025 12:00,Sri Jayawardanapura Kotte,412.24054
5/19/2025 12:00,Thimbirigasyaya,412.24054
5/20/2025 12:00,Colombo,205.18011
5/20/2025 12:00,Dehiwala,205.18011
5/20/2025 12:00,Homagama,254.60179
5/20/2025 12:00,Kaduwela,264.80527
5/20/2025 12:00,Kesbewa,218.97382
5/20/2025 12:00,Kolonnawa,205.18011
5/20/2025 12:00,Maharagama,205.18011
5/20/2025 12:00,Moratuwa,218.97382
5/20/2025 12:00,Padukka,316.16937
5/20/2025 12:00,Ratmalana,218.97382
5/20/2025 12:00,Seethawaka,336.11447
5/20/2025 12:00,Sri Jayawardanapura Kotte,205.18011
5/20/2025 12:00,Thimbirigasyaya,205.18011
5/21/2025 12:00,Colombo,103.67647
5/21/2025 12:00,Dehiwala,103.67647
5/21/2025 12:00,Homagama,115.56705
5/21/2025 12:00,Kaduwela,115.11125
5/21/2025 12:00,Kesbewa,131.31036
5/21/2025 12:00,Kolonnawa,103.67647
5/21/2025 12:00,Maharagama,103.67647
5/21/2025 12:00,Moratuwa,131.31036
5/21/2025 12:00,Padukka,145.42023
5/21/2025 12:00,Ratmalana,131.31036
5/21/2025 12:00,Seethawaka,144.61646
5/21/2025 12:00,Sri Jayawardanapura Kotte,103.67647
5/21/2025 12:00,Thimbirigasyaya,103.67647
5/22/2025 12:00,Colombo,40.619373
5/22/2025 12:00,Dehiwala,40.619373
5/22/2025 12:00,Homagama,74.2051
5/22/2025 12:00,Kaduwela,88.51147
5/22/2025 12:00,Kesbewa,42.490482
5/22/2025 12:00,Kolonnawa,40.619373
5/22/2025 12:00,Maharagama,40.619373
5/22/2025 12:00,Moratuwa,42.490482
5/22/2025 12:00,Padukka,124.24171
5/22/2025 12:00,Ratmalana,42.490482
5/22/2025 12:00,Seethawaka,152.5424
5/22/2025 12:00,Sri Jayawardanapura Kotte,40.619373
5/22/2025 12:00,Thimbirigasyaya,40.619373
5/23/2025 12:00,Colombo,57.45828
5/23/2025 12:00,Dehiwala,57.45828
5/23/2025 12:00,Homagama,79.108536
5/23/2025 12:00,Kaduwela,88.17638
5/23/2025 12:00,Kesbewa,54.5007
5/23/2025 12:00,Kolonnawa,57.45828
5/23/2025 12:00,Maharagama,57.45828
5/23/2025 12:00,Moratuwa,54.5007
5/23/2025 12:00,Padukka,109.76279
5/23/2025 12:00,Ratmalana,54.5007
5/23/2025 12:00,Seethawaka,127.66832
5/23/2025 12:00,Sri Jayawardanapura Kotte,57.45828
5/23/2025 12:00,Thimbirigasyaya,57.45828
5/24/2025 12:00,Colombo,357.75983
5/24/2025 12:00,Dehiwala,357.75983
5/24/2025 12:00,Homagama,338.27145
5/24/2025 12:00,Kaduwela,366.58002
5/24/2025 12:00,Kesbewa,308.99658
5/24/2025 12:00,Kolonnawa,357.75983
5/24/2025 12:00,Maharagama,357.75983
5/24/2025 12:00,Moratuwa,308.99658
5/24/2025 12:00,Padukka,323.29184
5/24/2025 12:00,Ratmalana,308.99658
5/24/2025 12:00,Seethawaka,379.76807
5/24/2025 12:00,Sri Jayawardanapura Kotte,357.75983
5/24/2025 12:00,Thimbirigasyaya,357.75983
5/25/2025 12:00,Colombo,59.601185
5/25/2025 12:00,Dehiwala,59.601185
5/25/2025 12:00,Homagama,62.752247
5/25/2025 12:00,Kaduwela,68.84408
5/25/2025 12:00,Kesbewa,51.286697
5/25/2025 12:00,Kolonnawa,59.601185
5/25/2025 12:00,Maharagama,59.601185
5/25/2025 12:00,Moratuwa,51.286697
5/25/2025 12:00,Padukka,70.615234
5/25/2025 12:00,Ratmalana,51.286697
5/25/2025 12:00,Seethawaka,82.76636
5/25/2025 12:00,Sri Jayawardanapura Kotte,59.601185
5/25/2025 12:00,Thimbirigasyaya,59.601185
5/26/2025 12:00,Colombo,45.570374
5/26/2025 12:00,Dehiwala,45.570374
5/26/2025 12:00,Homagama,58.840515
5/26/2025 12:00,Kaduwela,61.846016
5/26/2025 12:00,Kesbewa,46.047447
5/26/2025 12:00,Kolonnawa,45.570374
5/26/2025 12:00,Maharagama,45.570374
5/26/2025 12:00,Moratuwa,46.047447
5/26/2025 12:00,Padukka,85.16658
5/26/2025 12:00,Ratmalana,46.047447
5/26/2025 12:00,Seethawaka,91.189026
5/26/2025 12:00,Sri Jayawardanapura Kotte,45.570374
5/26/2025 12:00,Thimbirigasyaya,45.570374
5/27/2025 12:00,Colombo,128.87973
5/27/2025 12:00,Dehiwala,128.87973
5/27/2025 12:00,Homagama,165.42723
5/27/2025 12:00,Kaduwela,181.65613
5/27/2025 12:00,Kesbewa,118.99452
5/27/2025 12:00,Kolonnawa,128.87973
5/27/2025 12:00,Maharagama,128.87973
5/27/2025 12:00,Moratuwa,118.99452
5/27/2025 12:00,Padukka,229.92712
5/27/2025 12:00,Ratmalana,118.99452
5/27/2025 12:00,Seethawaka,262.1416
5/27/2025 12:00,Sri Jayawardanapura Kotte,128.87973
5/27/2025 12:00,Thimbirigasyaya,128.87973
5/28/2025 12:00,Colombo,64.40466
5/28/2025 12:00,Dehiwala,64.40466
5/28/2025 12:00,Homagama,69.18919
5/28/2025 12:00,Kaduwela,75.68658
5/28/2025 12:00,Kesbewa,60.82463
5/28/2025 12:00,Kolonnawa,64.40466
5/28/2025 12:00,Maharagama,64.40466
5/28/2025 12:00,Moratuwa,60.82463
5/28/2025 12:00,Padukka,91.73244
5/28/2025 12:00,Ratmalana,60.82463
5/28/2025 12:00,Seethawaka,104.84657
5/28/2025 12:00,Sri Jayawardanapura Kotte,64.40466
5/28/2025 12:00,Thimbirigasyaya,64.40466
5/29/2025 12:00,Colombo,73.53633
5/29/2025 12:00,Dehiwala,73.53633
5/29/2025 12:00,Homagama,90.46072
5/29/2025 12:00,Kaduwela,99.48224
5/29/2025 12:00,Kesbewa,65.99539
5/29/2025 12:00,Kolonnawa,73.53633
5/29/2025 12:00,Maharagama,73.53633
5/29/2025 12:00,Moratuwa,65.99539
5/29/2025 12:00,Padukka,137.19928
5/29/2025 12:00,Ratmalana,65.99539
5/29/2025 12:00,Seethawaka,155.42615
5/29/2025 12:00,Sri Jayawardanapura Kotte,73.53633
5/29/2025 12:00,Thimbirigasyaya,73.53633
5/30/2025 12:00,Colombo,464.98022
5/30/2025 12:00,Dehiwala,464.98022
5/30/2025 12:00,Homagama,535.4014
5/30/2025 12:00,Kaduwela,574.963
5/30/2025 12:00,Kesbewa,461.65607
5/30/2025 12:00,Kolonnawa,464.98022
5/30/2025 12:00,Maharagama,464.98022
5/30/2025 12:00,Moratuwa,461.65607
5/30/2025 12:00,Padukka,666.7521
5/30/2025 12:00,Ratmalana,461.65607
5/30/2025 12:00,Seethawaka,745.35156
5/30/2025 12:00,Sri Jayawardanapura Kotte,464.98022
5/30/2025 12:00,Thimbirigasyaya,464.98022
5/31/2025 12:00,Colombo,91.51662
5/31/2025 12:00,Dehiwala,91.51662
5/31/2025 12:00,Homagama,199.00201
5/31/2025 12:00,Kaduwela,223.22058
5/31/2025 12:00,Kesbewa,118.81256
5/31/2025 12:00,Kolonnawa,91.51662
5/31/2025 12:00,Maharagama,91.51662
5/31/2025 12:00,Moratuwa,118.81256
5/31/2025 12:00,Padukka,377.79147
5/31/2025 12:00,Ratmalana,118.81256
5/31/2025 12:00,Seethawaka,425.70306
5/31/2025 12:00,Sri Jayawardanapura Kotte,91.51662
5/31/2025 12:00,Thimbirigasyaya,91.51662
6/1/2025 12:00,Colombo,59.537422
6/1/2025 12:00,Dehiwala,59.537422
6/1/2025 12:00,Homagama,65.2136
6/1/2025 12:00,Kaduwela,65.984024
6/1/2025 12:00,Kesbewa,71.402626
6/1/2025 12:00,Kolonnawa,59.537422
6/1/2025 12:00,Maharagama,59.537422
6/1/2025 12:00,Moratuwa,71.402626
6/1/2025 12:00,Padukka,78.70315
6/1/2025 12:00,Ratmalana,71.402626
6/1/2025 12:00,Seethawaka,80.33992
6/1/2025 12:00,Sri Jayawardanapura Kotte,59.537422
6/1/2025 12:00,Thimbirigasyaya,59.537422
6/2/2025 12:00,Colombo,28.81372
6/2/2025 12:00,Dehiwala,28.81372
6/2/2025 12:00,Homagama,44.08443
6/2/2025 12:00,Kaduwela,43.985725
6/2/2025 12:00,Kesbewa,30.531048
6/2/2025 12:00,Kolonnawa,28.81372
6/2/2025 12:00,Maharagama,28.81372
6/2/2025 12:00,Moratuwa,30.531048
6/2/2025 12:00,Padukka,65.143524
6/2/2025 12:00,Ratmalana,30.531048
6/2/2025 12:00,Seethawaka,64.857956
6/2/2025 12:00,Sri Jayawardanapura Kotte,28.81372
6/2/2025 12:00,Thimbirigasyaya,28.81372
6/3/2025 12:00,Colombo,25.717947
6/3/2025 12:00,Dehiwala,25.717947
6/3/2025 12:00,Homagama,32.191193
6/3/2025 12:00,Kaduwela,35.08243
6/3/2025 12:00,Kesbewa,25.43399
6/3/2025 12:00,Kolonnawa,25.717947
6/3/2025 12:00,Maharagama,25.717947
6/3/2025 12:00,Moratuwa,25.43399
6/3/2025 12:00,Padukka,47.865482
6/3/2025 12:00,Ratmalana,25.43399
6/3/2025 12:00,Seethawaka,53.684624
6/3/2025 12:00,Sri Jayawardanapura Kotte,25.717947
6/3/2025 12:00,Thimbirigasyaya,25.717947
6/4/2025 12:00,Colombo,31.94854
6/4/2025 12:00,Dehiwala,31.94854
6/4/2025 12:00,Homagama,58.08917
6/4/2025 12:00,Kaduwela,64.31887
6/4/2025 12:00,Kesbewa,35.469387
6/4/2025 12:00,Kolonnawa,31.94854
6/4/2025 12:00,Maharagama,31.94854
6/4/2025 12:00,Moratuwa,35.469387
6/4/2025 12:00,Padukka,98.07965
6/4/2025 12:00,Ratmalana,35.469387
6/4/2025 12:00,Seethawaka,110.3699
6/4/2025 12:00,Sri Jayawardanapura Kotte,31.94854
6/4/2025 12:00,Thimbirigasyaya,31.94854
6/5/2025 12:00,Colombo,80.47342
6/5/2025 12:00,Dehiwala,80.47342
6/5/2025 12:00,Homagama,84.89728
6/5/2025 12:00,Kaduwela,76.14541
6/5/2025 12:00,Kesbewa,87.9947
6/5/2025 12:00,Kolonnawa,80.47342
6/5/2025 12:00,Maharagama,80.47342
6/5/2025 12:00,Moratuwa,87.9947
6/5/2025 12:00,Padukka,91.939514
6/5/2025 12:00,Ratmalana,87.9947
6/5/2025 12:00,Seethawaka,74.528755
6/5/2025 12:00,Sri Jayawardanapura Kotte,80.47342
6/5/2025 12:00,Thimbirigasyaya,80.47342
6/6/2025 12:00,Colombo,54.4188
6/6/2025 12:00,Dehiwala,54.4188
6/6/2025 12:00,Homagama,64.39537
6/6/2025 12:00,Kaduwela,66.400406
6/6/2025 12:00,Kesbewa,50.333622
6/6/2025 12:00,Kolonnawa,54.4188
6/6/2025 12:00,Maharagama,54.4188
6/6/2025 12:00,Moratuwa,50.333622
6/6/2025 12:00,Padukka,74.96202
6/6/2025 12:00,Ratmalana,50.333622
6/6/2025 12:00,Seethawaka,78.86535
6/6/2025 12:00,Sri Jayawardanapura Kotte,54.4188
6/6/2025 12:00,Thimbirigasyaya,54.4188
6/7/2025 12:00,Colombo,63.43982
6/7/2025 12:00,Dehiwala,63.43982
6/7/2025 12:00,Homagama,65.976654
6/7/2025 12:00,Kaduwela,68.686935
6/7/2025 12:00,Kesbewa,57.882996
6/7/2025 12:00,Kolonnawa,63.43982
6/7/2025 12:00,Maharagama,63.43982
6/7/2025 12:00,Moratuwa,57.882996
6/7/2025 12:00,Padukka,67.17972
6/7/2025 12:00,Ratmalana,57.882996
6/7/2025 12:00,Seethawaka,72.51051
6/7/2025 12:00,Sri Jayawardanapura Kotte,63.43982
6/7/2025 12:00,Thimbirigasyaya,63.43982
6/8/2025 12:00,Colombo,51.64683
6/8/2025 12:00,Dehiwala,51.64683
6/8/2025 12:00,Homagama,52.201332
6/8/2025 12:00,Kaduwela,53.619507
6/8/2025 12:00,Kesbewa,49.082993
6/8/2025 12:00,Kolonnawa,51.64683
6/8/2025 12:00,Maharagama,51.64683
6/8/2025 12:00,Moratuwa,49.082993
6/8/2025 12:00,Padukka,50.44252
6/8/2025 12:00,Ratmalana,49.082993
6/8/2025 12:00,Seethawaka,53.223785
6/8/2025 12:00,Sri Jayawardanapura Kotte,51.64683
6/8/2025 12:00,Thimbirigasyaya,51.64683
6/9/2025 12:00,Colombo,31.039597
6/9/2025 12:00,Dehiwala,31.039597
6/9/2025 12:00,Homagama,60.293915
6/9/2025 12:00,Kaduwela,67.9897
6/9/2025 12:00,Kesbewa,31.041027
6/9/2025 12:00,Kolonnawa,31.039597
6/9/2025 12:00,Maharagama,31.039597
6/9/2025 12:00,Moratuwa,31.041027
6/9/2025 12:00,Padukka,102.47237
6/9/2025 12:00,Ratmalana,31.041027
6/9/2025 12:00,Seethawaka,117.590904
6/9/2025 12:00,Sri Jayawardanapura Kotte,31.039597
6/9/2025 12:00,Thimbirigasyaya,31.039597
6/10/2025 12:00,Colombo,313.10178
6/10/2025 12:00,Dehiwala,313.10178
6/10/2025 12:00,Homagama,373.14124
6/10/2025 12:00,Kaduwela,358.9615
6/10/2025 12:00,Kesbewa,344.5841
6/10/2025 12:00,Kolonnawa,313.10178
6/10/2025 12:00,Maharagama,313.10178
6/10/2025 12:00,Moratuwa,344.5841
6/10/2025 12:00,Padukka,438.71088
6/10/2025 12:00,Ratmalana,344.5841
6/10/2025 12:00,Seethawaka,409.89304
6/10/2025 12:00,Sri Jayawardanapura Kotte,313.10178
6/10/2025 12:00,Thimbirigasyaya,313.10178
6/11/2025 12:00,Colombo,289.15323
6/11/2025 12:00,Dehiwala,289.15323
6/11/2025 12:00,Homagama,400.81714
6/11/2025 12:00,Kaduwela,429.2918
6/11/2025 12:00,Kesbewa,330.40274
6/11/2025 12:00,Kolonnawa,289.15323
6/11/2025 12:00,Maharagama,289.15323
6/11/2025 12:00,Moratuwa,330.40274
6/11/2025 12:00,Padukka,552.49286
6/11/2025 12:00,Ratmalana,330.40274
6/11/2025 12:00,Seethawaka,608.3901
6/11/2025 12:00,Sri Jayawardanapura Kotte,289.15323
6/11/2025 12:00,Thimbirigasyaya,289.15323
6/12/2025 12:00,Colombo,63.78329
6/12/2025 12:00,Dehiwala,63.78329
6/12/2025 12:00,Homagama,115.43369
6/12/2025 12:00,Kaduwela,138.0701
6/12/2025 12:00,Kesbewa,60.598972
6/12/2025 12:00,Kolonnawa,63.78329
6/12/2025 12:00,Maharagama,63.78329
6/12/2025 12:00,Moratuwa,60.598972
6/12/2025 12:00,Padukka,213.76688
6/12/2025 12:00,Ratmalana,60.598972
6/12/2025 12:00,Seethawaka,258.85892
6/12/2025 12:00,Sri Jayawardanapura Kotte,63.78329
6/12/2025 12:00,Thimbirigasyaya,63.78329
6/13/2025 12:00,Colombo,197.35373
6/13/2025 12:00,Dehiwala,197.35373
6/13/2025 12:00,Homagama,195.97684
6/13/2025 12:00,Kaduwela,195.1282
6/13/2025 12:00,Kesbewa,199.24414
6/13/2025 12:00,Kolonnawa,197.35373
6/13/2025 12:00,Maharagama,197.35373
6/13/2025 12:00,Moratuwa,199.24414
6/13/2025 12:00,Padukka,200.93625
6/13/2025 12:00,Ratmalana,199.24414
6/13/2025 12:00,Seethawaka,199.34857
6/13/2025 12:00,Sri Jayawardanapura Kotte,197.35373
6/13/2025 12:00,Thimbirigasyaya,197.35373
6/14/2025 12:00,Colombo,505.62537
6/14/2025 12:00,Dehiwala,505.62537
6/14/2025 12:00,Homagama,573.0132
6/14/2025 12:00,Kaduwela,593.8404
6/14/2025 12:00,Kesbewa,535.31635
6/14/2025 12:00,Kolonnawa,505.62537
6/14/2025 12:00,Maharagama,505.62537
6/14/2025 12:00,Moratuwa,535.31635
6/14/2025 12:00,Padukka,693.1833
6/14/2025 12:00,Ratmalana,535.31635
6/14/2025 12:00,Seethawaka,734.5856
6/14/2025 12:00,Sri Jayawardanapura Kotte,505.62537
6/14/2025 12:00,Thimbirigasyaya,505.62537
6/15/2025 12:00,Colombo,458.7473
6/15/2025 12:00,Dehiwala,458.7473
6/15/2025 12:00,Homagama,397.7516
6/15/2025 12:00,Kaduwela,444.7934
6/15/2025 12:00,Kesbewa,380.0209
6/15/2025 12:00,Kolonnawa,458.7473
6/15/2025 12:00,Maharagama,458.7473
6/15/2025 12:00,Moratuwa,380.0209
6/15/2025 12:00,Padukka,319.95105
6/15/2025 12:00,Ratmalana,380.0209
6/15/2025 12:00,Seethawaka,413.78674
6/15/2025 12:00,Sri Jayawardanapura Kotte,458.7473
6/15/2025 12:00,Thimbirigasyaya,458.7473
6/16/2025 12:00,Colombo,57.039986
6/16/2025 12:00,Dehiwala,57.039986
6/16/2025 12:00,Homagama,59.298225
6/16/2025 12:00,Kaduwela,62.603245
6/16/2025 12:00,Kesbewa,60.9206
6/16/2025 12:00,Kolonnawa,57.039986
6/16/2025 12:00,Maharagama,57.039986
6/16/2025 12:00,Moratuwa,60.9206
6/16/2025 12:00,Padukka,78.08353
6/16/2025 12:00,Ratmalana,60.9206
6/16/2025 12:00,Seethawaka,84.90725
6/16/2025 12:00,Sri Jayawardanapura Kotte,57.039986
6/16/2025 12:00,Thimbirigasyaya,57.039986
6/17/2025 12:00,Colombo,192.92413
6/17/2025 12:00,Dehiwala,192.92413
6/17/2025 12:00,Homagama,185.61208
6/17/2025 12:00,Kaduwela,181.34808
6/17/2025 12:00,Kesbewa,187.49713
6/17/2025 12:00,Kolonnawa,192.92413
6/17/2025 12:00,Maharagama,192.92413
6/17/2025 12:00,Moratuwa,187.49713
6/17/2025 12:00,Padukka,170.27127
6/17/2025 12:00,Ratmalana,187.49713
6/17/2025 12:00,Seethawaka,161.77887
6/17/2025 12:00,Sri Jayawardanapura Kotte,192.92413
6/17/2025 12:00,Thimbirigasyaya,192.92413
6/18/2025 12:00,Colombo,32.97458
6/18/2025 12:00,Dehiwala,32.97458
6/18/2025 12:00,Homagama,33.649242
6/18/2025 12:00,Kaduwela,32.79648
6/18/2025 12:00,Kesbewa,32.90448
6/18/2025 12:00,Kolonnawa,32.97458
6/18/2025 12:00,Maharagama,32.97458
6/18/2025 12:00,Moratuwa,32.90448
6/18/2025 12:00,Padukka,36.68103
6/18/2025 12:00,Ratmalana,32.90448
6/18/2025 12:00,Seethawaka,35.00447
6/18/2025 12:00,Sri Jayawardanapura Kotte,32.97458
6/18/2025 12:00,Thimbirigasyaya,32.97458
6/19/2025 12:00,Colombo,64.87799
6/19/2025 12:00,Dehiwala,64.87799
6/19/2025 12:00,Homagama,84.721504
6/19/2025 12:00,Kaduwela,91.85422
6/19/2025 12:00,Kesbewa,65.836075
6/19/2025 12:00,Kolonnawa,64.87799
6/19/2025 12:00,Maharagama,64.87799
6/19/2025 12:00,Moratuwa,65.836075
6/19/2025 12:00,Padukka,113.25341
6/19/2025 12:00,Ratmalana,65.836075
6/19/2025 12:00,Seethawaka,127.29013
6/19/2025 12:00,Sri Jayawardanapura Kotte,64.87799
6/19/2025 12:00,Thimbirigasyaya,64.87799
6/20/2025 12:00,Colombo,26.281403
6/20/2025 12:00,Dehiwala,26.281403
6/20/2025 12:00,Homagama,38.3179
6/20/2025 12:00,Kaduwela,43.91317
6/20/2025 12:00,Kesbewa,26.806759
6/20/2025 12:00,Kolonnawa,26.281403
6/20/2025 12:00,Maharagama,26.281403
6/20/2025 12:00,Moratuwa,26.806759
6/20/2025 12:00,Padukka,61.348244
6/20/2025 12:00,Ratmalana,26.806759
6/20/2025 12:00,Seethawaka,72.47745
6/20/2025 12:00,Sri Jayawardanapura Kotte,26.281403
6/20/2025 12:00,Thimbirigasyaya,26.281403
6/21/2025 12:00,Colombo,55.957317
6/21/2025 12:00,Dehiwala,55.957317
6/21/2025 12:00,Homagama,60.334145
6/21/2025 12:00,Kaduwela,65.46271
6/21/2025 12:00,Kesbewa,57.706833
6/21/2025 12:00,Kolonnawa,55.957317
6/21/2025 12:00,Maharagama,55.957317
6/21/2025 12:00,Moratuwa,57.706833
6/21/2025 12:00,Padukka,72.439316
6/21/2025 12:00,Ratmalana,57.706833
6/21/2025 12:00,Seethawaka,82.70395
6/21/2025 12:00,Sri Jayawardanapura Kotte,55.957317
6/21/2025 12:00,Thimbirigasyaya,55.957317
6/22/2025 12:00,Colombo,45.612217
6/22/2025 12:00,Dehiwala,45.612217
6/22/2025 12:00,Homagama,68.49289
6/22/2025 12:00,Kaduwela,70.52959
6/22/2025 12:00,Kesbewa,50.436256
6/22/2025 12:00,Kolonnawa,45.612217
6/22/2025 12:00,Maharagama,45.612217
6/22/2025 12:00,Moratuwa,50.436256
6/22/2025 12:00,Padukka,105.38775
6/22/2025 12:00,Ratmalana,50.436256
6/22/2025 12:00,Seethawaka,109.38388
6/22/2025 12:00,Sri Jayawardanapura Kotte,45.612217
6/22/2025 12:00,Thimbirigasyaya,45.612217
6/23/2025 12:00,Colombo,26.701715
6/23/2025 12:00,Dehiwala,26.701715
6/23/2025 12:00,Homagama,45.60628
6/23/2025 12:00,Kaduwela,46.12377
6/23/2025 12:00,Kesbewa,35.640625
6/23/2025 12:00,Kolonnawa,26.701715
6/23/2025 12:00,Maharagama,26.701715
6/23/2025 12:00,Moratuwa,35.640625
6/23/2025 12:00,Padukka,71.77463
6/23/2025 12:00,Ratmalana,35.640625
6/23/2025 12:00,Seethawaka,72.71323
6/23/2025 12:00,Sri Jayawardanapura Kotte,26.701715
6/23/2025 12:00,Thimbirigasyaya,26.701715
6/24/2025 12:00,Colombo,21.664202
6/24/2025 12:00,Dehiwala,21.664202
6/24/2025 12:00,Homagama,38.71438
6/24/2025 12:00,Kaduwela,39.46835
6/24/2025 12:00,Kesbewa,24.064602
6/24/2025 12:00,Kolonnawa,21.664202
6/24/2025 12:00,Maharagama,21.664202
6/24/2025 12:00,Moratuwa,24.064602
6/24/2025 12:00,Padukka,67.943306
6/24/2025 12:00,Ratmalana,24.064602
6/24/2025 12:00,Seethawaka,69.440605
